SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetAcc.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

30160	-0,073961903334383988	30160	120,02555824154489	30160	-1,0784593678428056	30160	120	30160	-0,039523268287522284	30160	0	30160	0
30170	-0,065212825348294964	30170	120,02927278658453	30170	-0,926283011442196	30170	120	30170	-0,039523268287522284	30170	0	30170	0
30180	-0,071880992227053742	30180	120,02570276993619	30180	-0,35048490979644292	30180	120	30180	-0,039523268287522284	30180	0	30180	0
30190	-0,067509458954681176	30190	120,0280134363159	30190	-0,67086793948567025	30190	120	30190	-0,039523268287522284	30190	0	30190	0
30200	-0,077157399405293162	30200	120,0264159759614	30200	-0,14469138604123674	30200	120	30200	-0,039523268287522284	30200	0	30200	0
30210	-0,064908557518620388	30210	120,02837557237878	30210	-0,53907672123151251	30210	120	30210	-0,039523268287522284	30210	0	30210	0
30220	-0,071530062045461557	30220	120,02752889637178	30220	0,21243683643508249	30220	120	30220	-0,039523268287522284	30220	0	30220	0
30230	-0,053709578612846025	30230	120,03068720940897	30230	1,3530204099485823	30230	120	30230	-0,039523268287522284	30230	0	30230	0
30240	-0,056417236198870749	30240	120,03086555545644	30240	0,17081487378754573	30240	120	30240	-0,039523268287522284	30240	0	30240	0
30250	-0,070780370582564908	30250	120,02822713582137	30250	-0,11684242404112111	30250	120	30250	-0,039523268287522284	30250	0	30250	0
30260	-0,048862929575159836	30260	120,03098033420423	30260	1,0641777452144194	30260	120	30260	-0,039523268287522284	30260	0	30260	0
30270	-0,061359097111423878	30270	120,02932947939759	30270	-0,046063744077040447	30270	120	30270	-0,039523268287522284	30270	0	30270	0
30280	-0,06369231669729207	30280	120,02696997363827	30280	0,354852811657004	30280	120	30280	-0,039523268287522284	30280	0	30280	0
30290	-0,063821874335014114	30290	120,02909484042129	30290	0,037104328944646658	30290	120	30290	-0,039523268287522284	30290	0	30290	0
30300	-0,0668972623786658	30300	120,02695796277827	30300	-0,64410312819980464	30300	120	30300	-0,039523268287522284	30300	0	30300	0
30310	-0,070655321298628115	30310	120,0275889799772	30310	-1,3191743725933989	30310	120	30310	-0,039523268287522284	30310	0	30310	0
30320	-0,069987102930937725	30320	120,02928229065546	30320	-0,33085623500674921	30320	120	30320	-0,039523268287522284	30320	0	30320	0
30330	-0,040740090493504896	30330	120,03275492997419	30330	1,0162517809386293	30330	120	30330	-0,039523268287522284	30330	0	30330	0
30340	-0,061042709900056696	30340	120,02716076170968	30340	-0,028790089497496063	30340	120	30340	-0,039523268287522284	30340	0	30340	0
30350	-0,0644867037084171	30350	120,02651029546945	30350	0,045278381362939615	30350	120	30350	-0,039523268287522284	30350	0	30350	0
30360	-0,072860182444474036	30360	120,0266191668488	30360	-0,52874815274792852	30360	120	30360	-0,039523268287522284	30360	0	30360	0
30370	-0,071204938218130578	30370	120,02813816032791	30370	0,521295655340398	30370	120	30370	-0,039523268287522284	30370	0	30370	0
30380	-0,062344223171994562	30380	120,02872840753486	30380	0,81442298675885827	30380	120	30380	-0,039523268287522284	30380	0	30380	0
30390	-0,072196214542952469	30390	120,02745437774223	30390	-0,74607185047521007	30390	120	30390	-0,039523268287522284	30390	0	30390	0
30400	-0,062240241355777756	30400	120,02956659269034	30400	-0,0067853587940358562	30400	120	30400	-0,039523268287522284	30400	0	30400	0
30410	-0,053054448626636372	30410	120,03036431576315	30410	0,11422277114257973	30410	120	30410	-0,039523268287522284	30410	0	30410	0
30420	-0,065046503433521266	30420	120,02923921575427	30420	0,72824516785871551	30420	120	30420	-0,039523268287522284	30420	0	30420	0
30430	-0,067651878332097126	30430	120,02612694553903	30430	-0,10025011332208078	30430	120	30430	-0,039523268287522284	30430	0	30430	0
30440	-0,063046850648797975	30440	120,02941959895549	30440	-0,58916622581192435	30440	120	30440	-0,039523268287522284	30440	0	30440	0
30450	-0,063764170789028893	30450	120,02796708622374	30450	-0,77863674999540455	30450	120	30450	-0,039523268287522284	30450	0	30450	0
30460	-0,06141546077029425	30460	120,02956421985667	30460	-0,41515105885198672	30460	120	30460	-0,039523268287522284	30460	0	30460	0
30470	-0,064637051193725439	30470	120,0288687002742	30470	0,38708920712515521	30470	120	30470	-0,039523268287522284	30470	0	30470	0
30480	-0,070705939960357067	30480	120,02411136721879	30480	-0,73912877968656954	30480	120	30480	-0,039523268287522284	30480	0	30480	0
30490	-0,062418475232130614	30490	120,02624694339447	30490	-0,79251817141855974	30490	120	30490	-0,039523268287522284	30490	0	30490	0
30500	-0,080386755359113479	30500	120,02478798768347	30500	-0,64406813789707951	30500	120	30500	-0,039523268287522284	30500	0	30500	0
30510	-0,062471876830616564	30510	120,02870270226953	30510	0,24779569467810028	30510	120	30510	-0,039523268287522284	30510	0	30510	0
30520	-0,060045197662814034	30520	120,02945298995695	30520	0,24841622770945476	30520	120	30520	-0,039523268287522284	30520	0	30520	0
30530	-0,064447278892217741	30530	120,02892006242199	30530	-0,30280520022819774	30530	120	30530	-0,039523268287522284	30530	0	30530	0
30540	-0,070046096199408	30540	120,02715518050455	30540	-0,66718281269673252	30540	120	30540	-0,039523268287522284	30540	0	30540	0
30550	-0,05755989581980675	30550	120,02854986971086	30550	0,044489943642407714	30550	120	30550	-0,039523268287522284	30550	0	30550	0
30560	-0,061538337910956573	30560	120,03012722681544	30560	-0,086996889317444454	30560	120	30560	-0,039523268287522284	30560	0	30560	0
30570	-0,054760650169014428	30570	120,03410017191888	30570	1,4013813416788339	30570	120	30570	-0,039523268287522284	30570	0	30570	0
30580	-0,05994596124007584	30580	120,02667007402803	30580	-0,19956475753782885	30580	120	30580	-0,039523268287522284	30580	0	30580	0
30590	-0,064513267023780768	30590	120,02852053419308	30590	0,33952703674122875	30590	120	30590	-0,039523268287522284	30590	0	30590	0
30600	-0,054984946111336794	30600	120,03063774304994	30600	1,2073145452017307	30600	120	30600	-0,039523268287522284	30600	0	30600	0
30610	-0,0672904545037619	30610	120,02571632029829	30610	-0,82043558889056567	30610	120	30610	-0,039523268287522284	30610	0	30610	0
30620	-0,070046446608059129	30620	120,02906533957297	30620	0,056910802290614459	30620	120	30620	-0,039523268287522284	30620	0	30620	0
30630	-0,067969996643631625	30630	120,02639234809412	30630	-0,0003297638929929958	30630	120	30630	-0,039523268287522284	30630	0	30630	0
30640	-0,061384483522894842	30640	120,02698673801504	30640	0,12434513423752752	30640	120	30640	-0,039523268287522284	30640	0	30640	0
30650	-0,067658175626370817	30650	120,03012409914663	30650	0,11834544699046426	30650	120	30650	-0,039523268287522284	30650	0	30650	0
30660	-0,056003905295900672	30660	120,02903117336665	30660	0,0088997520153577779	30660	120	30660	-0,039523268287522284	30660	0	30660	0
30670	-0,059120596324991968	30670	120,02995117292093	30670	0,40486717033270192	30670	120	30670	-0,039523268287522284	30670	0	30670	0
30680	-0,062355419125435081	30680	120,02821597445923	30680	0,073313547587578742	30680	120	30680	-0,039523268287522284	30680	0	30680	0
30690	-0,064694848976714264	30690	120,02832357229386	30690	0,55002464974865406	30690	120	30690	-0,039523268287522284	30690	0	30690	0
30700	-0,065552169062274332	30700	120,02875947453586	30700	-0,316015032830185	30700	120	30700	-0,039523268287522284	30700	0	30700	0
30710	-0,0720398624186433	30710	120,02726271736417	30710	-0,21924836198714254	30710	120	30710	-0,039523268287522284	30710	0	30710	0
30720	-0,068960190152018166	30720	120,0283121731012	30720	0,21820317710104953	30720	120	30720	-0,039523268287522284	30720	0	30720	0
30730	-0,06354378068867661	30730	120,03150999990147	30730	0,5275238715580286	30730	120	30730	-0,039523268287522284	30730	0	30730	0
30740	-0,0790243757195702	30740	120,02473799510788	30740	-0,87284390636839293	30740	120	30740	-0,039523268287522284	30740	0	30740	0
30750	-0,067962349644636641	30750	120,02862470471825	30750	0,22346577549169741	30750	120	30750	-0,039523268287522284	30750	0	30750	0
30760	-0,066779963935295381	30760	120,02375262056971	30760	-1,4317987667691603	30760	120	30760	-0,039523268287522284	30760	0	30760	0
30770	-0,06929611840951834	30770	120,02923529505465	30770	0,36070955413886574	30770	120	30770	-0,039523268287522284	30770	0	30770	0
30780	-0,062046989345129887	30780	120,02761170265103	30780	0,085846160642385066	30780	120	30780	-0,039523268287522284	30780	0	30780	0
30790	-0,060045988715410691	30790	120,03076384954787	30790	0,4441519260778114	30790	120	30790	-0,039523268287522284	30790	0	30790	0
30800	-0,042552456564054604	30800	120,03383835483207	30800	1,0810233678121555	30800	120	30800	-0,039523268287522284	30800	0	30800	0
30810	-0,058776413891798725	30810	120,02821659104	30810	-0,5049686227248471	30810	120	30810	-0,039523268287522284	30810	0	30810	0
30820	-0,067810672579214082	30820	120,02817153574746	30820	0,33454019679545965	30820	120	30820	-0,039523268287522284	30820	0	30820	0
30830	-0,067858988845825974	30830	120,02713653935616	30830	-0,61456345817031077	30830	120	30830	-0,039523268287522284	30830	0	30830	0
30840	-0,063883302996491392	30840	120,02987546452745	30840	0,9967553778630498	30840	120	30840	-0,039523268287522284	30840	0	30840	0
30850	-0,068993085109032959	30850	120,02928566457115	30850	0,50467451024186771	30850	120	30850	-0,039523268287522284	30850	0	30850	0
30860	-0,065499126318042125	30860	120,02785219109876	30860	0,066278625270536573	30860	120	30860	-0,039523268287522284	30860	0	30860	0
30870	-0,061108582721931884	30870	120,02865525252818	30870	-0,6853334628293104	30870	120	30870	-0,039523268287522284	30870	0	30870	0
30880	-0,070500650339760218	30880	120,02640727077325	30880	0,074380286105810392	30880	120	30880	-0,039523268287522284	30880	0	30880	0
30890	-0,071426878915247446	30890	120,02626590083087	30890	-0,52246118535652875	30890	120	30890	-0,039523268287522284	30890	0	30890	0
30900	-0,067307725550974223	30900	120,03121269060343	30900	0,58487794635382329	30900	120	30900	-0,039523268287522284	30900	0	30900	0
30910	-0,074905645118338124	30910	120,02520773790923	30910	-1,0506304922238596	30910	120	30910	-0,039523268287522284	30910	0	30910	0
30920	-0,069171961001560742	30920	120,02812697689183	30920	-0,20195622458830306	30920	120	30920	-0,039523268287522284	30920	0	30920	0
30930	-0,04319315391618591	30930	120,0338272676911	30930	1,2524046056295191	30930	120	30930	-0,039523268287522284	30930	0	30930	0
30940	-0,064518639223993063	30940	120,02961865089257	30940	0,42304649980515135	30940	120	30940	-0,039523268287522284	30940	0	30940	0
30950	-0,0694450650290195	30950	120,028045952393	30950	-0,484745771460993	30950	120	30950	-0,039523268287522284	30950	0	30950	0
30960	-0,061391845913472874	30960	120,02550757933557	30960	-1,1162879491292865	30960	120	30960	-0,039523268287522284	30960	0	30960	0
30970	-0,066868010102105538	30970	120,02713804577276	30970	-0,15049829722038879	30970	120	30970	-0,039523268287522284	30970	0	30970	0
30980	-0,06628398435150136	30980	120,02545447074886	30980	-0,33604797172866452	30980	120,02763813189263	30980	-0,056155042773438746	30980	0	30980	0
30990	-0,070258001700199774	30990	120,02538173161084	30990	-0,87369575339505468	30990	120,02763813189263	30990	-0,056155042773438746	30990	0	30990	0
31000	-0,0516658177773738	31000	120,02817662777215	31000	0,37765218605985162	31000	120,02763813189263	31000	-0,056155042773438746	31000	0	31000	0
31010	-0,04869405358990133	31010	120,02783830949863	31010	0,57238941550718059	31010	120,02763813189263	31010	-0,056155042773438746	31010	0	31010	0
31020	-0,059585633325479337	31020	120,02911493163659	31020	0,28760563138074824	31020	120,02763813189263	31020	-0,056155042773438746	31020	0	31020	0
31030	-0,056867439253458552	31030	120,02701539295467	31030	-0,64939007551186267	31030	120,02763813189263	31030	-0,056155042773438746	31030	0	31030	0
31040	-0,0586044716720387	31040	120,02606562397681	31040	-1,3292168486443921	31040	120,02763813189263	31040	-0,056155042773438746	31040	0	31040	0
31050	-0,042962236188684881	31050	120,03189310200855	31050	1,2264422563576769	31050	120,02763813189263	31050	-0,056155042773438746	31050	0	31050	0
31060	-0,055341113728241319	31060	120,02827169445473	31060	-0,43972252291989278	31060	120,02763813189263	31060	-0,056155042773438746	31060	0	31060	0
31070	-0,052530919462571664	31070	120,02971650175815	31070	0,39562030969833389	31070	120,02763813189263	31070	-0,056155042773438746	31070	0	31070	0
31080	-0,067011107238653445	31080	120,02375486478458	31080	-1,4039761984407508	31080	120,02763813189263	31080	-0,056155042773438746	31080	0	31080	0
31090	-0,053487121913217944	31090	120,03027603046515	31090	-0,28941787209006886	31090	120,02763813189263	31090	-0,056155042773438746	31090	0	31090	0
31100	-0,0717664515979852	31100	120,02561254492375	31100	-0,29921027243086562	31100	120,02763813189263	31100	-0,056155042773438746	31100	0	31100	0
31110	-0,061806980784820727	31110	120,02619503890595	31110	-1,1692571244876178	31110	120,02763813189263	31110	-0,056155042773438746	31110	0	31110	0
31120	-0,057938873974561454	31120	120,02800572020226	31120	0,23895019097451198	31120	120,02763813189263	31120	-0,056155042773438746	31120	0	31120	0
31130	-0,059066569628427379	31130	120,02479810598719	31130	-0,77687671686838111	31130	120,02763813189263	31130	-0,056155042773438746	31130	0	31130	0
31140	-0,060377827208156383	31140	120,02537740575349	31140	-0,10511506895858286	31140	120,02763813189263	31140	-0,056155042773438746	31140	0	31140	0
31150	-0,0709816095505455	31150	120,0241250458555	31150	-0,8778448669006832	31150	120,02763813189263	31150	-0,056155042773438746	31150	0	31150	0
31160	-0,054019491934452511	31160	120,0255160989813	31160	0,3606823813034557	31160	120,02763813189263	31160	-0,056155042773438746	31160	0	31160	0
31170	-0,050527415833295661	31170	120,03140901486729	31170	0,63186190659732688	31170	120,02763813189263	31170	-0,056155042773438746	31170	0	31170	0
31180	-0,059395205141671889	31180	120,0276971503863	31180	0,0802616209640308	31180	120,02763813189263	31180	-0,056155042773438746	31180	0	31180	0
31190	-0,060759040053911709	31190	120,02721485440816	31190	-0,12326462468684549	31190	120,02763813189263	31190	-0,056155042773438746	31190	0	31190	0
31200	-0,053353230869196334	31200	120,02688259946717	31200	-0,11451311348719634	31200	120,02763813189263	31200	-0,056155042773438746	31200	0	31200	0
31210	-0,047637775022595821	31210	120,02879416511442	31210	0,36837328124403546	31210	120,02763813189263	31210	-0,056155042773438746	31210	0	31210	0
31220	-0,049779920894710124	31220	120,03242560360474	31220	0,69470481315475363	31220	120,02763813189263	31220	-0,056155042773438746	31220	0	31220	0
31230	-0,051574495499906434	31230	120,02749553748494	31230	-0,67018305526052668	31230	120,02763813189263	31230	-0,056155042773438746	31230	0	31230	0
31240	-0,057104293690798343	31240	120,02639162146926	31240	-0,37068890972401569	31240	120,02763813189263	31240	-0,056155042773438746	31240	0	31240	0
31250	-0,067574658542388116	31250	120,02591868790485	31250	0,20901399354051256	31250	120,02763813189263	31250	-0,056155042773438746	31250	0	31250	0
31260	-0,064589992343849031	31260	120,02438398221977	31260	-0,7970891857774538	31260	120,02763813189263	31260	-0,056155042773438746	31260	0	31260	0
31270	-0,051762636879056807	31270	120,02700214824134	31270	-0,61316123413821844	31270	120,02763813189263	31270	-0,056155042773438746	31270	0	31270	0
31280	-0,048953315305720196	31280	120,02767183445933	31280	0,049034338222669616	31280	120,02763813189263	31280	-0,056155042773438746	31280	0	31280	0
31290	-0,047564893554329281	31290	120,03090925951216	31290	0,61522622191816245	31290	120,02763813189263	31290	-0,056155042773438746	31290	0	31290	0
31300	-0,058342653774266659	31300	120,02790541289843	31300	-0,687440488167291	31300	120,02763813189263	31300	-0,056155042773438746	31300	0	31300	0
31310	-0,046550807150133107	31310	120,02816165098513	31310	1,1157174472830638	31310	120,02763813189263	31310	-0,056155042773438746	31310	0	31310	0
31320	-0,066792951887730531	31320	120,0268915534552	31320	0,15423403743072947	31320	120,02763813189263	31320	-0,056155042773438746	31320	0	31320	0
31330	-0,0697680752188757	31330	120,02408016020776	31330	-0,37932450951615082	31330	120,02763813189263	31330	-0,056155042773438746	31330	0	31330	0
31340	-0,065498628235759554	31340	120,02776352188111	31340	0,012542980345484123	31340	120,02763813189263	31340	-0,056155042773438746	31340	0	31340	0
31350	-0,0538879627407027	31350	120,02866309122965	31350	-0,27130275652735236	31350	120,02763813189263	31350	-0,056155042773438746	31350	0	31350	0
31360	-0,048974096422603475	31360	120,02819599366855	31360	0,509376260303242	31360	120,02763813189263	31360	-0,056155042773438746	31360	0	31360	0
31370	-0,054416430918818773	31370	120,02986233854935	31370	0,13349811815437718	31370	120,02763813189263	31370	-0,056155042773438746	31370	0	31370	0
31380	-0,053769750274867974	31380	120,02688505521854	31380	0,729628853752881	31380	120,02763813189263	31380	-0,056155042773438746	31380	0	31380	0
31390	-0,055889784175465841	31390	120,02505076367383	31390	-1,8984530440064442	31390	120,02763813189263	31390	-0,056155042773438746	31390	0	31390	0
31400	-0,062471455126927672	31400	120,02784804614868	31400	-0,25861779475044028	31400	120,02763813189263	31400	-0,056155042773438746	31400	0	31400	0
31410	-0,056643936134566128	31410	120,02819249368059	31410	0,76382302829714432	31410	120,02763813189263	31410	-0,056155042773438746	31410	0	31410	0
31420	-0,058088737709560793	31420	120,02923465987452	31420	0,40650961494617854	31420	120,02763813189263	31420	-0,056155042773438746	31420	0	31420	0
31430	-0,05894718001372927	31430	120,0268389363013	31430	-0,64661142253920789	31430	120,02763813189263	31430	-0,056155042773438746	31430	0	31430	0
31440	-0,068662299328878823	31440	120,02686065969664	31440	-0,47906990187879639	31440	120,02763813189263	31440	-0,056155042773438746	31440	0	31440	0
31450	-0,055608039631907885	31450	120,02638207852138	31450	-0,85118213613526317	31450	120,02763813189263	31450	-0,056155042773438746	31450	0	31450	0
