Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000to2000mms_B.csv	
Starttime of export	134316857329540000	Thursday, August 20, 2026	16:48:52.954
Endtime of export	134316858874540000	Thursday, August 20, 2026	16:51:27.454


Name	a	Name	b
SymbolComment	A coordinate.	SymbolComment	B coordinate.
Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.a	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851
Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0

135410	-0,0065764331239838705	135410	0,28256678266268515
135420	0,0021220822950237376	135420	0,23884909320598449
135430	0,00010457119193572498	135430	0,18207843397772355
135440	0,010990828925447758	135440	0,14530993576545687
135450	0,0048061909343135156	135450	0,11158189885459555
135460	0,014763773360003335	135460	0,047653393200031584
135470	0,0056382103942744632	135470	0,050429142888437438
135480	-0,0062249496630438737	135480	0,01016103846903197
135490	-0,01220749201648794	135490	0,016259428138781444
135500	0,0038223475405902573	135500	0,042740146247119776
135510	-0,0011443033675748668	135510	0,020818058910748494
135520	-0,0044489204458288169	135520	0,034604417639896419
135530	-0,0063224089216956051	135530	0,040939160764731634
135540	-0,0031020843809589907	135540	0,012594886889207003
135550	0,0060496419846802763	135550	0,025725496818728617
135560	-0,0088428412864317678	135560	0,0078375116396438571
135570	-0,0025981552346088957	135570	-0,0066088544579443412
135580	-0,0080611812376101474	135580	0,014639158204431247
135590	0,0087928356087777944	135590	0,022796632588866873
135600	-0,0084194681325754119	135600	0,007270077423739002
135610	0,014933692018606453	135610	0,0053147923349045256
135620	-0,0027965139532203217	135620	0,00020577530937188149
135630	-0,00815007752021262	135630	-0,00061163243557339059
135640	-0,0023579967950034387	135640	0,001406175390716509
135650	-0,01000252071102615	135650	0,00045023267403126262
135660	0,0070141052390718219	135660	0,0066682579096979788
135670	0,0038882840864699411	135670	0,0097710177247616
135680	-0,0080114603661615453	135680	-0,0043580693949875245
135690	0,0032796900218418582	135690	0,0026576027898400387
135700	0,011374648162157093	135700	-0,0037125059301954971
135710	0,019256845962029492	135710	0,00895715127322609
135720	-0,018954792263153178	135720	-0,0041755024627494015
135730	-0,00897142354548026	135730	0,0085975095692989029
135740	-0,00943488667787569	135740	0,0076224547389151139
135750	-0,0083955234811908131	135750	0,0032893235421436982
135760	-0,0071464011340158706	135760	-0,011969211044269587
135770	-0,0069158463165723237	135770	0,0029274101671189143
135780	-0,004565137312982968	135780	-0,011109180912573182
135790	0,0085038639378649077	135790	-0,0042740544996901168
135800	-0,0039219766439555154	135800	-0,0016324962338163725
135810	0,018629808434709572	135810	-0,013545215545495081
135820	0,0024174021371405471	135820	-0,020176896285854895
135830	-0,0016329219999604181	135830	0,010681888439846545
135840	-0,011632727155710915	135840	0,0012023286332643423
135850	-0,0069363735115308359	135850	-0,00195942996824398
135860	-0,0030095234690217455	135860	-0,014385673978092905
135870	0,00040403157815456145	135870	-0,0014461771049185572
135880	-0,0062484898500415522	135880	0,0107141699730121
135890	-0,014258641557753018	135890	-0,0071928159107846577
135900	0,0082227663943198123	135900	0,0047961565635334857
135910	-0,0045407307801686135	135910	-0,012695947806437484
135920	-0,010381836304469936	135920	0,0023111491967903221
135930	0,0095956321462641846	135930	0,0024701996815300509
135940	0,0025730160474904274	135940	-0,0013341742576118882
135950	0,0038329501546525866	135950	-0,0015772751279542277
135960	0,0056141102065044163	135960	-0,00653797701707366
135970	-0,012480654459987013	135970	0,012015971457688108
135980	-0,0056339843094189782	135980	-0,010059283923084956
135990	0,0062038002730992444	135990	0,0023118481825642025
136000	-0,015506184796204246	136000	-0,0035476347948350489
136010	0,001136925040630085	136010	-0,012942473374573996
136020	0,00063528218907799255	136020	0,0024069429312060064
136030	-0,018684264224168433	136030	0,0039305480246596951
136040	0,009722833682158271	136040	-0,0022130289728072914
136050	-0,0095274797304042372	136050	-0,018746256265439461
136060	-0,0045636701261949023	136060	-0,0087328025816035167
136070	0,0032175051972227905	136070	-0,0016357524662050863
136080	-0,00016712094238417329	136080	0,010190907069679893
136090	-0,00084670337777957669	136090	0,021439674483023093
136100	0,0038890268530853479	136100	-0,0011852368580294813
136110	0,00098866848010694232	136110	-0,0058980079247099738
136120	-0,016017083849779474	136120	0,013152756215438965
136130	0,0011838625432024198	136130	-2,381717935805654E-05
136140	0,0024768258675038459	136140	-0,0064839700147057413
136150	0,009464281553966258	136150	0,0092894228756549447
136160	0,0023497483566650226	136160	0,0031284861575911213
136170	-0,0045262848287698689	136170	0,0024595746075806151
136180	0,0079272870101125478	136180	-0,0035741259320839929
136190	0,0081213585355501879	136190	-0,004215617907130759
136200	-0,0043544192362148671	136200	-0,0015691011975338468
136210	-0,0040722441575322087	136210	0,011106156039511945
136220	0,0088601059381863776	136220	-0,0028089279192861469
136230	-0,0031561773598938483	136230	-4,0971927813124667E-05
136240	0,00015292697545620684	136240	-0,0016608833094437071
136250	-0,0097408630019617075	136250	0,014697192771492255
136260	0,0025785340929023143	136260	-0,00843450179985285
136270	0,018140648396029697	136270	0,0016139215193496088
136280	0,0053109382434367892	136280	-0,0099751587823701648
136290	-0,0068392192652859986	136290	-0,010686188102291215
136300	0,010151650103391769	136300	0,0053482548244516079
136310	-0,015744138015720881	136310	0,0070108594562392672
136320	-0,0014624839687116288	136320	0,0015394240437560033
136330	-0,0035381090835314836	136330	0,011047696432164219
136340	0,0036459079716861741	136340	-0,0053149010113666866
136350	-2,210752081607045E-06	136350	-0,0072891926736476792
136360	0,0039331289696055123	136360	-0,0046134873085728334
136370	0,0026200656774111077	136370	0,012328842460129682
136380	-0,0045576267537412339	136380	0,004924154713604619
136390	0,0037157898923494731	136390	0,00050768428756068273
136400	-0,00328809137109463	136400	-0,00914959379919005
136410	-0,0001815287667904486	136410	0,013217055754182696
136420	0,0040431604958475562	136420	-0,016361100109270315
136430	0,0065757841199523834	136430	0,0016866719456447913
136440	0,0085454484807303745	136440	0,0082868241285442585
136450	-0,0090353549178251447	136450	-0,021998996866814134
136460	0,0033886134358089245	136460	-0,004201010924374163
136470	-0,012530659867815441	136470	-0,0054306162869053485
136480	0,0014726567680027479	136480	0,0012840177201191389
136490	0,00027419748645384043	136490	-0,0057015421843038851
136500	-0,0065650763031113906	136500	0,0087605233788084821
136510	0,014054172032218308	136510	-0,006455958719999105
136520	-0,00052027228465603269	136520	-0,00075309641863049634
136530	0,0012150364008098407	136530	0,00066895120723727409
136540	0,0032506614137962661	136540	0,0049151794884224279
136550	-0,0014945855041062256	136550	0,0041921969301299006
136560	-0,011041444247736964	136560	0,019832160260519684
136570	0,017479631947257903	136570	-0,00012334970587610144
136580	0,0085719072501963221	136580	-0,015511240998420061
136590	0,017101009521768688	136590	0,00015698585157776913
136600	-0,025897153588570806	136600	-0,00513814817075066
136610	0,012849490657266809	136610	0,0036861485992123722
136620	-0,00015903381008194068	136620	-0,0037684760749386636
136630	0,0043881314443801629	136630	-0,0024954367250942635
136640	-0,0096843966073069439	136640	-0,018523296528242857
136650	-0,0081409220869200268	136650	-0,0064269344651666825
136660	-0,0050131763555240827	136660	0,0098434925652879177
136670	-0,0097647445064958129	136670	0,00968543738287674
136680	-0,00083720975875128706	136680	0,0052206733023996135
136690	-0,00088689913765639629	136690	-0,010334406188135642
136700	-0,00059367618551123334	136700	-0,0062137615606837719
136710	0,0063909332720097608	136710	0,011027004323986888
136720	-0,0045986321693702314	136720	-0,013854287919229989
136730	-0,00022670256887402131	136730	0,007872266566419938
136740	-0,0015396561571661435	136740	-0,004789569989261111
136750	-0,013606778650470342	136750	-0,0048092310955923931
136760	0,0023513138888999071	136760	0,0024026757825674782
136770	0,012529005390655698	136770	0,0065739439076131622
136780	-0,010602750349596407	136780	0,012404897346071798
136790	0,012034907843727421	136790	0,0074989992032159589
136800	-0,0097109989673110544	136800	-0,0077002720599570014
136810	-0,0020658236967559048	136810	-0,0053292678863687774
136820	0,0038249805978178737	136820	-0,009141290114644679
136830	-0,0010087322660926829	136830	0,0043727340017314575
136840	-0,00089042897880739459	136840	0,0031991643145588031
136850	0,0096814216071919382	136850	0,00785655934266633
136860	0,0059719677939896682	136860	-0,0014568809604194823
136870	0,0045270248566013386	136870	-0,0014921527255906881
136880	-0,011528069721680575	136880	0,012318941114605676
136890	-0,0013217408022298378	136890	-0,013602477838526153
136900	0,00061225722438050913	136900	-0,0073498403002976416
136910	0,025633931365577418	136910	0,0060691651617969028
136920	0,0073355804934661841	136920	-0,0059370257418068957
136930	-0,011642807229858922	136930	-0,0042680503543620013
136940	0,0019643001643973755	136940	-0,0070032733701011441
136950	0,012910912177303172	136950	-0,00230068455237208
136960	0,0006890867072002196	136960	-0,0040900681436339239
136970	0,0028604075671115258	136970	0,00977414643226669
136980	-0,0035749525606991917	136980	0,0037780289344013164
136990	-0,0048359118472345195	136990	0,001305595186182002
137000	0,014491627000486507	137000	0,0029774126926985158
137010	-0,0074615910594131776	137010	-0,0028441668161999674
137020	0,012961348755081002	137020	-0,00017272192945988856
137030	-0,018920660380223078	137030	0,0039487909991717252
137040	-0,0025978284381265081	137040	-0,0057079970134118908
137050	0,0059437789465488187	137050	-0,014202214369850311
137060	-0,0092937923883307134	137060	0,0039794710058747053
137070	0,0030802984125671887	137070	-0,0014988225338389439
137080	0,0036565865400872755	137080	0,00556076185379639
137090	0,0019888995084843394	137090	0,0032013836175390489
137100	-0,011767376314457284	137100	0,0037012670716871157
137110	-0,018539113322411621	137110	-0,0070787835072563844
137120	0,0051254488046901915	137120	-0,00031001656437877368
137130	0,0010582433437648327	137130	-0,0032406583628672991
137140	-0,0018568379098389096	137140	-0,013550675465135584
137150	0,00352951502261306	137150	0,0033488451626378576
137160	-0,009345186990812708	137160	0,0023593700854738892
137170	0,0081453161604221076	137170	-0,018249066572375187
137180	-0,013390850767242711	137180	0,0014102144897820911
137190	0,0075703760032726072	137190	-0,0056047031317002548
137200	0,0036457766537103579	137200	0,00791762779618278
137210	0,007053399511980623	137210	-0,010472642946303496
137220	0,0086840808196090354	137220	-0,0079866515716001431
137230	0,0045822978661745955	137230	0,017010183666862182
137240	0,005513230082847478	137240	0,00550852125513609
137250	-0,001996167594317597	137250	-0,00046578369835795506
137260	-0,0039499320183994579	137260	0,0036468219934691947
137270	-0,012496241156425522	137270	-0,0063945993099916113
137280	-0,0088255736293941615	137280	-0,0027131320806409735
137290	0,0019194845898132952	137290	-0,0015911170633764961
137300	-0,0040045876903024719	137300	0,0087636168383697973
137310	0,0010021621765587572	137310	0,0019116657347274756
137320	0,0053549702491792741	137320	-0,011293294853485852
137330	-0,0078604541523416421	137330	0,0026678280702784828
137340	-0,004783673871039563	137340	0,00087385927998136811
137350	0,001992240049154445	137350	-0,00073894384326801763
137360	-0,011704411994023237	137360	0,005694514194042999
137370	0,0061153192757484043	137370	0,00061918950723073053
137380	0,0096816805294045426	137380	-0,0025578527074724927
137390	0,011676843959081768	137390	-0,008681960142496805
137400	-0,0060272669158732478	137400	0,0049348818414464762
137410	-0,0064310332905777355	137410	0,013137061291137285
137420	-0,0096820209420014	137420	-0,0053965225040030528
137430	0,0045372271541083307	137430	-0,0033140235123712111
137440	-0,0011726493512600412	137440	0,00096050893804677014
137450	0,020566286173890894	137450	0,008601624839807186
137460	-0,014606454541621046	137460	0,000746225162803426
137470	-0,015219506392287207	137470	0,0019770068398144132
137480	-0,010950020500367282	137480	0,0065071066534982212
137490	-0,0053149533042460562	137490	-0,014195451172640254
137500	0,0053930702358253538	137500	0,0039060546160322985
137510	0,009353252408825773	137510	0,0028093944421671824
137520	0,010192271979734227	137520	-0,0052539221609412563
137530	0,0026937541546961275	137530	0,0054361763793107382
137540	-0,006295545634368422	137540	0,014658122200286424
137550	-0,0030550431894852408	137550	0,0092308666878835356
137560	-0,0011665200691869724	137560	-0,0035195722385398622
137570	0,011615688793297175	137570	-0,0027420876079709642
137580	-0,00089276409755377928	137580	0,0056866182321115375
137590	0,0080415061120846544	137590	-0,003251097703838472
137600	-0,0099706677309666439	137600	-0,0049997078017312985
137610	-0,012188931338018436	137610	-0,016397448016542169
137620	-0,00711727478410471	137620	0,0070128738529549569
137630	-0,0058275507329774148	137630	-0,0054020617146681178
137640	-0,0040616070692852026	137640	0,0042620379220177466
137650	-0,0047419294321588467	137650	0,0045001417607185854
137660	0,0024916006850858683	137660	-0,0032872967549859829
137670	0,015974218377544164	137670	-0,0090049163670223222
137680	-7,6932349679642055E-05	137680	-0,0059277418521027636
137690	-0,0012746856269033387	137690	-0,0067740450471236308
137700	0,0023668693142104365	137700	-0,01095859451144857
137710	0,0051789224659487326	137710	-0,0051490934136444308
137720	-0,0031838421678260713	137720	0,010434934295834969
137730	0,0033248468309827954	137730	0,0080881411478365486
137740	0,0030695124455420567	137740	-0,01289743433733158
137750	0,00920060276981934	137750	0,016535786606567404
137760	-0,0051824722641888206	137760	-0,0017854367776445473
137770	-0,0058744777260113182	137770	-0,00568575923131684
137780	-0,0013470856629066428	137780	0,00013789967663095274
137790	0,011359557023105968	137790	0,00969890400069349
137800	-0,0012843311045468585	137800	-0,0064545656181433141
137810	-0,0031960093962618533	137810	-0,0016547522357762917
137820	-0,017020267515601373	137820	-0,0044794613992949726
137830	0,015072845995392405	137830	0,0051582962977964365
137840	-0,010149728287961971	137840	0,008080908589912934
137850	-0,00056742621385579212	137850	-0,0097007781409025988
137860	0,0031033399738771509	137860	-0,0013649211029602988
137870	0,0067180134351855362	137870	0,0018754918859613648
137880	-0,011831228686673816	137880	0,0049660810105704853
137890	0,010286788811995457	137890	-0,00062910719925691843
137900	0,0088779441310528964	137900	-0,0010822702117735765
137910	-0,020860602950195938	137910	-0,00647523403357239
137920	0,019545955247730187	137920	0,00093874138747068075
137930	-0,0075196982626235124	137930	-0,0060249851003155372
137940	0,012845820184895048	137940	0,013873779818130469
137950	0,0019474867250739057	137950	-0,00822489018294025
137960	-0,00025908626840173606	137960	0,0042891425077550352
137970	0,0090090815172710753	137970	0,016500773017079962
137980	0,0042395475074325376	137980	-0,00025030973927276246
137990	-0,0062539334191244978	137990	-0,0053885243277866039
138000	-0,00094770068544081749	138000	0,014838325480340793
138010	-0,0098602079831928112	138010	-0,010600646044423751
138020	0,0060308617654764125	138020	0,0029020965207977091
138030	-0,0063803429196093034	138030	0,003653640371331388
138040	0,01658668293610047	138040	-0,0061435188425956388
138050	-0,007493975936701187	138050	0,00054235217251266156
138060	-4,4060401447890035E-05	138060	-0,0061324141959259969
138070	0,011468190077661674	138070	-0,013556425094185455
138080	-0,00078984357932586813	138080	0,002106308225021961
138090	-0,0085499464499131511	138090	0,0011260132173259313
138100	0,0046670445601178128	138100	-0,001891312178320887
138110	0,011948048362003434	138110	0,00031931233363657408
138120	0,0087524695482550721	138120	-0,0049829777450085717
138130	0,0084033770908344511	138130	-0,0082134473663120558
138140	0,0013347548455579044	138140	-0,0044937630714460292
138150	-0,00793140441379126	138150	0,012038237016122229
138160	0,019705965801854276	138160	0,0016053717959121636
138170	-0,00812438412601779	138170	-0,00534012766657033
138180	-0,02071260229572373	138180	0,0050463710035754282
138190	-0,017312831341945844	138190	-0,012118657152211514
138200	0,0099098812045882445	138200	0,00826164013507215
138210	0,00017573572165810046	138210	-0,0068449358574242574
138220	-0,0050010074225663179	138220	-0,0096759251336373669
138230	0,0067371025437902455	138230	0,0049099293311967709
138240	0,011230417950936045	138240	-0,0003363586448927581
138250	-0,0068709400512307851	138250	0,001731938181423919
138260	-0,014225894189746893	138260	0,0071234388885790395
138270	0,0049394975792644968	138270	0,0021252845206160267
138280	-0,0017075255725470188	138280	-0,014704031169787213
138290	0,011027220265962425	138290	0,0078899513218216363
138300	-0,010457745526351057	138300	0,00941093079853311
138310	0,016454835962750495	138310	-0,00095686421501807852
138320	-0,0010369099257785985	138320	-0,011317550805824743
138330	0,0035448691535868619	138330	0,00011917479758277959
138340	0,0015098360105984937	138340	-0,0054741414545178878
138350	0,0020570339835104248	138350	-0,014668534608880289
138360	-0,0038864870483769306	138360	-0,0017339547124203699
138370	-0,017200243582974197	138370	-0,0065175838966609057
138380	-0,0096028696110026634	138380	0,0072505052887669738
138390	0,012585385690105849	138390	0,0010381872766907234
138400	0,00559088734058046	138400	-0,01009185402104185
138410	-0,011981204046054713	138410	0,0037415545940326449
138420	0,012235703115662121	138420	0,0038527809519485951
138430	-0,0014153794439379335	138430	0,0071132153910494341
138440	0,0025708688140546007	138440	0,0045774968670093692
138450	-0,00685424617264388	138450	-0,013426196226075613
138460	-0,0025329560786934032	138460	-0,0051786624114362051
138470	0,00477232992825146	138470	0,0045157164028689339
138480	0,00065917431529372429	138480	-0,012739976360215458
138490	0,0077361048658633417	138490	0,00014773303746110403
138500	0,006450321062345961	138500	-0,00078241228972631219
138510	0,011764342950837553	138510	0,00539397750696532
138520	0,0046408270963991145	138520	-0,0061785368185301778
138530	-0,0037555467070788315	138530	0,0075012580874723326
138540	0,003020591887816618	138540	0,0022271011309298368
138550	-0,0054754773161017024	138550	0,0076673130010135575
138560	-0,00024068010750693508	138560	-0,0018849855614749662
138570	0,013675741509245198	138570	0,0027203504656076894
138580	-0,0046802592505273913	138580	0,00071977742662887221
138590	0,0055820682099920922	138590	-0,0018210972982884003
138600	-0,0054762532564644325	138600	0,0067067124671807005
138610	-0,013770995567622594	138610	-0,0047571062343222913
138620	0,0003796844759941024	138620	-0,0028299353552453071
138630	-0,012285857960760977	138630	0,0028179034644912632
138640	0,009805177936106595	138640	-0,0065198745245919872
138650	-0,0053205051018607175	138650	0,0019652261497656097
138660	0,0018918893113421848	138660	-0,0042459404401811668
138670	0,011839131137423296	138670	0,0039148235428953021
138680	-0,021786888710983492	138680	0,0015653238140342861
138690	0,010565182721813525	138690	0,00574831945661107
138700	0,014934957473007195	138700	0,00569970986764824
138710	-0,0047621085416855221	138710	-0,0040070733452584545
138720	0,0069727142331527919	138720	-0,010471463489627806
138730	0,014925255794849665	138730	-0,0019297956221064646
138740	0,0064291529824608441	138740	0,0042068133993550735
138750	0,0088664830278725616	138750	-0,0094715807135034771
138760	0,0012240785589991137	138760	0,00986894083464948
138770	0,0018688728307705155	138770	0,00982839151163078
138780	-0,012058262824323367	138780	0,0030854252695087249
138790	0,011055483751376577	138790	0,0087419938513417748
138800	-0,018370772594950176	138800	-0,015634921590436165
138810	0,0062701962192708094	138810	-0,0033243862318233048
138820	-0,004297397093835865	138820	-0,0018056240140592362
138830	-0,0033978252279574369	138830	0,0043237048517584262
138840	0,005264718463341856	138840	-0,0013877879708604219
138850	0,011221754356651358	138850	0,0058552124100524714
138860	-0,0016199085229908229	138860	-0,008061780354674088
138870	0,0022759620055990536	138870	-0,00062417997744944407
138880	-0,0063240031966393809	138880	0,014382186042082103
138890	0,00024696470634992946	138890	-0,016337827008187884
138900	0,00701328289313996	138900	-0,013465400993406321
138910	-0,0047180161512336153	138910	-0,015320946694392023
138920	0,020033558085978533	138920	-0,0043710330420998087
138930	-0,0010844610119156342	138930	-0,0073907108916270257
138940	-0,00847749399354125	138940	0,0010856415208675046
138950	-0,00658994848998825	138950	0,0089129511398292841
138960	-0,00631544829391709	138960	0,0024259348744053652
138970	0,01823154679032293	138970	-0,013369582739245597
138980	0,0096660717506028351	138980	0,0051329135112542345
138990	-0,00010267481028524905	138990	0,002786525763145694
139000	-0,0061413078459308639	139000	0,0068674338037133121
139010	0,0027393718211078822	139010	0,00562687023468277
139020	-4,9180106346442916E-05	139020	0,00038608791185320668
139030	0,0060678723541998381	139030	0,00017545264258579058
139040	0,0010858880154032238	139040	0,000994376367566133
139050	-0,015502211035754014	139050	0,0017194478244156573
139060	0,0022055870386629072	139060	2,6225272608031676E-05
139070	-0,0022957951626912817	139070	-5,6653784478082444E-05
139080	0,0017093392806323802	139080	-0,0018167788069847653
139090	0,002756026692120698	139090	-0,0024562179651031937
139100	0,008466164104811276	139100	-0,0070535473361996127
139110	-0,012868605193123538	139110	0,011561832557468833
139120	0,0039578984339310669	139120	0,0044003510398486949
139130	-0,0061147897707691592	139130	0,029884289281758267
139140	0,01505566832651787	139140	-0,0075114771105809887
139150	-0,0094431648379304251	139150	0,001307700660799011
139160	-0,011463369623817431	139160	-0,0034493684738557211
139170	-0,0044877483463389069	139170	-0,00251699991787573
139180	-0,0039509339309120083	139180	-0,00031860214249140048
139190	0,00076238896514325472	139190	-0,0076471527731937355
139200	0,0019001798337683889	139200	0,0061418582150743681
139210	0,013639925583285055	139210	0,00035086247867222335
139220	0,010172048398094583	139220	-0,0046776450909999925
139230	-0,011703261895229735	139230	-0,0069222269654438473
139240	-0,00044485117545368539	139240	0,021254541790067347
139250	0,0022227985227115882	139250	-0,004464202392962714
139260	-0,0035175535211178061	139260	0,0032568677730528519
139270	0,0004764328199948274	139270	-0,008085592869195803
139280	-0,0079726363858258313	139280	0,0055780836381412744
139290	-0,011338705455147731	139290	0,0096544680126825089
139300	0,0020429541206629905	139300	0,0016921375171096197
139310	-0,012069358974985024	139310	0,0035526495671746004
139320	-0,00049464843336705089	139320	-0,0064749842222903992
139330	-0,0056349307168196017	139330	-0,0038392647338958393
139340	0,0076778140436572547	139340	-0,0029640841472103338
139350	-0,02089570367294722	139350	0,0017182840567865649
139360	-0,010660308398520151	139360	0,0010100351810512504
139370	-0,0016380972762383324	139370	0,010781131506391853
139380	-0,0036981524568548184	139380	-0,0053860568323138734
139390	-0,016192348895966716	139390	0,013212165006268281
139400	0,0066213020331955114	139400	-0,0097892372622938126
139410	-0,005272865890675462	139410	0,0081235928202376788
139420	-0,011665905390301695	139420	-0,00391854301320153
139430	0,0099305329027479169	139430	0,0019844720435804979
139440	0,0045739743264902235	139440	-0,0055834325826426947
139450	-0,0026580482696683242	139450	0,002770227791132839
139460	-0,0088291502172654964	139460	-0,006468335038647301
139470	9,0997818824788064E-06	139470	0,00401250895433811
139480	-0,014887019981934351	139480	0,000596655138265205
139490	-0,0003086473945627521	139490	-0,011534634405852019
139500	-0,0019045748882094669	139500	-0,0027898650676482107
139510	-0,0011626710073346903	139510	0,011194414471097008
139520	-0,0074510641720122849	139520	-0,0017999107143495344
139530	-0,006782625612713541	139530	-0,0050473711219187105
139540	-0,00043359219416746613	139540	-0,002279457721429038
139550	-0,00836926913862012	139550	0,013516476728978565
139560	5,4562230013671027E-06	139560	0,0057217218815911975
139570	-0,00031459829090871479	139570	-0,0018199246591791992
139580	-0,0022625931430052693	139580	-0,013083248510787212
139590	0,0010831391451660785	139590	-0,0045844765602973013
139600	0,011079291909774258	139600	0,0016291517531758994
139610	-0,0080446368436007214	139610	0,0036543606861139197
139620	0,016860150135697197	139620	0,00046562828585387003
139630	-0,0050721151305755949	139630	0,00653126464748088
139640	0,0059330079951043727	139640	-0,00090332087906260037
139650	-0,0029840067558087116	139650	0,00070203858724986808
139660	0,010394921559630333	139660	0,0074647138658772974
139670	0,01130721114581666	139670	0,0014792252784701437
139680	-0,010320983702247086	139680	0,0045109822922755078
139690	0,0046282866143561542	139690	0,0027460240373891423
139700	0,022393280222316413	139700	0,0037298910200308077
139710	-0,0080579698739756261	139710	0,0026838807301274347
139720	0,011354161039547424	139720	0,005211525359926761
139730	0,00710618296126809	139730	0,011129501151497337
139740	0,0037570044903867889	139740	-0,024163898430111481
139750	0,0015560788263253007	139750	0,0050832826740720618
139760	-0,00092944213407498164	139760	-0,001335019847636556
139770	-0,0036125679588475926	139770	-0,0056156479530643294
139780	-0,00645313489234304	139780	-0,00034130757944885148
139790	0,0042560770377320315	139790	-0,000278348562153447
139800	0,0010947085396168683	139800	0,0070721424687238792
139810	-0,0016847137147495642	139810	0,012402631686192867
139820	-0,00461786398051286	139820	-0,0097584892689675032
139830	-0,0097900725722886769	139830	-0,004502849610082473
139840	-0,0065402041122953614	139840	-0,0023987323526982237
139850	0,00036924040368303541	139850	-0,014671409790831815
139860	-0,0023847451275748688	139860	-0,012846095603530824
139870	0,0040062469558954615	139870	0,0065477439492011734
139880	0,0050684854834382237	139880	-0,0041245108737371673
139890	-0,0056969216445474855	139890	-0,0019031145729440759
139900	-0,0068021302414143321	139900	-0,0068852534245826035
139910	0,00014605808885889059	139910	-0,0061541835647235853
139920	0,015040826669714142	139920	-0,0032350188000368667
139930	-0,0042583091264614152	139930	-0,0022438634064136575
139940	0,00407077369731086	139940	0,010861970504407235
139950	0,004195258927147877	139950	-0,0023712209691443267
139960	0,0012677672956929872	139960	-0,0032335944191271364
139970	-0,0038666102054525885	139970	-0,00647523408722558
139980	-0,0048934098970574947	139980	-0,0067000071168550187
139990	0,011351999916796246	139990	-0,0149373690784836
140000	-0,00898800975771061	140000	0,0082197836035977825
140010	0,0046126754155713292	140010	-0,00618284815952597
140020	-0,0033987260216681667	140020	0,0051184076689212033
140030	-0,0066258444307682653	140030	0,0072584948858661373
140040	0,0014788322464186921	140040	-0,01482773859460383
140050	-0,0087828128604673233	140050	0,0013480093519081854
140060	0,0089118758929503956	140060	0,011359971242560434
140070	-0,011028602318054094	140070	-0,0072010050427406234
140080	0,0075780667263889755	140080	0,0048768818108462821
140090	0,0029042041733219077	140090	-0,012430368771899857
140100	0,006624299211346862	140100	0,0047640008496469266
140110	-0,010455843653157763	140110	0,0069941320953323151
140120	-0,0008079234881922323	140120	0,0068582188402400721
140130	-0,0037916828567660242	140130	0,00633707085447515
140140	0,026470659381963437	140140	-0,011980666823411477
140150	0,00638037471466728	140150	-0,0014548186847735611
140160	-0,0029129839937202819	140160	0,0028683670011223844
140170	0,014616094614196497	140170	0,014524764122040944
140180	0,00092687857658277524	140180	0,0025212205070142108
140190	-0,0046141976597723362	140190	0,0014231990293800104
140200	-0,00500314806464864	140200	-0,0038298179457434281
140210	0,0034104232778156629	140210	0,0045333550911812806
140220	0,012349572609625865	140220	-0,0053535120619767011
140230	0,0045472986120455661	140230	-0,0061800879871992311
140240	0,0057281695949928059	140240	-0,0043535167874187743
140250	-0,0072122851394123859	140250	-0,0047844328209056784
140260	-0,0074788002494469629	140260	0,011248091368298402
140270	0,016389063948004854	140270	0,0065080366054741544
140280	0,0087110607205552713	140280	-0,0022846820533795292
140290	0,014895200391060914	140290	-0,0026670593039910318
140300	0,018340776864343718	140300	-0,001868181950410586
140310	0,00024135903795687131	140310	-0,0072576660862082474
140320	0,00079726702290282118	140320	-0,0029164441006205278
140330	-0,0017801230042476322	140330	0,0052420474102557318
140340	0,0030778544849185906	140340	0,0039457467171302154
140350	0,0037901550876650041	140350	-0,0097911250017105548
140360	0,0061154526388098587	140360	0,0043271913907479585
140370	0,0015045717022973404	140370	0,0074964020828103889
140380	0,010563929941184255	140380	0,0047509513827508568
140390	-0,0069165320270086084	140390	-0,01243991406175095
140400	0,01004332761151195	140400	0,0038812273934814125
140410	-0,00075234329292531827	140410	0,0052749103706711568
140420	-0,00035748742044639073	140420	-0,0027850309283814494
140430	-0,00042868302515543211	140430	-0,00065478389269921
140440	0,0043496758996000055	140440	-0,013875480553502764
140450	0,0048208895539814554	140450	-0,00091357741276130522
140460	-0,0076257565977669688	140460	-0,0039429687720285867
140470	-0,0021124222833607481	140470	-0,0077496683008715173
140480	-0,018366482095011124	140480	0,0033152901890968617
140490	0,0002696549908566923	140490	0,0062441884279599586
140500	0,0006504652220278447	140500	-0,022854311109318019
