Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000mms_B.csv	
21670	-0,00025010570241920438	21670	0,0013408458661470144
21680	0,0097408510890727	21680	0,0034464882289035772
21690	-0,0062061259700393915	21690	0,0084936701883771386
21700	0,00075353292377787	21700	-0,00026306975898921371
21710	0,009157688522968296	21710	-0,003200784333038372
21720	-0,0051745121318697964	21720	-0,0020995151929362552
21730	-0,014245779058170299	21730	0,0041649400662695062
21740	-0,002036048611624658	21740	-0,0043046654275445181
21750	-0,0014917628652202622	21750	-0,016797391186337985
21760	0,0056918550806807763	21760	-0,0069274942718730451
21770	-0,0054528711304813963	21770	-0,0010995061101885827
21780	-0,0019201562554398638	21780	-0,0053256428266833409
21790	0,0095339101426070213	21790	-0,0034285374330088525
21800	0,00909206222931263	21800	0,0048698595980072147
21810	0,015502957388684454	21810	0,0030422479864514406
21820	-0,015075068292710816	21820	-0,0017281481884667206
21830	0,0086916780760462487	21830	-0,014227329305913335
21840	-0,00515808493982768	21840	-0,0077103833286615037
21850	-0,0053254822441629757	21850	-0,0068370956759537527
21860	0,0029034857060741318	21860	0,0090565574636770844
21870	-0,0038368502930365665	21870	-0,0052308157058416271
21880	0,00074203133042466808	21880	-0,0026239168920387077
21890	0,020110535327964574	21890	-0,012566862798069215
21900	-0,0020533747057238021	21900	-0,006920974206962552
21910	0,0056877011636161552	21910	0,003200672879397245
21920	-0,0098027552353599848	21920	0,016349922499887957
21930	0,0045513441691338282	21930	-0,0072821966875822944
21940	-0,0030303571679450953	21940	-0,0097810325789423683
21950	-0,0013060971063559924	21950	-0,010266096254815595
21960	0,0029430097814062092	21960	0,0027206152102081478
21970	-0,019362368849901834	21970	-0,00937399490281795
21980	0,0099572683550434877	21980	-0,0084856952671259
21990	0,0038881903583929196	21990	0,0125023928197682
22000	0,007538706440414291	22000	0,0036803460820176151
22010	-0,0029748050880731404	22010	0,0029826805541453079
22020	-0,0014578608736213292	22020	-0,0025521252936008079
22030	0,01461725910679359	22030	-0,016462627332755109
22040	-0,010231898298947361	22040	0,0029593185892821637
22050	-0,0073630654735110969	22050	0,0039414896275977562
22060	-0,0053230799749189534	22060	-0,010112954984977992
22070	-0,0076243208820591006	22070	0,014855061877827359
22080	0,0026627118751489124	22080	-0,00601308533292873
22090	-0,01548502751581274	22090	0,0064363100452217541
22100	0,0099092756553727582	22100	-0,0014176703148966168
22110	0,0021384237922362861	22110	-0,0020175972365106547
22120	-0,0072978837521562329	22120	0,0062813802793464536
22130	0,001099102357759966	22130	0,0071133783558196152
22140	-0,014664338309777474	22140	-0,0055914202961569286
22150	0,00651709523535778	22150	-0,0072843885260530684
22160	-0,0069946166126345129	22160	0,0045047816887537444
22170	-0,0060793652075638825	22170	-0,0053267520614090425
22180	0,017830773839112846	22180	-0,0097233827219520737
22190	-0,010218891940467562	22190	-0,0040377833134531875
22200	0,01089904590818894	22200	0,0025599909232648689
22210	-0,00039224394420729288	22210	0,010689566212405553
22220	-0,003161560659019172	22220	0,0029513260295080559
22230	0,015391692003295246	22230	0,0016608992636900101
22240	-0,0043621535859331125	22240	0,0028740855880885754
22250	-0,0096165072206944209	22250	-0,0060025376690351776
22260	-0,0017788716439346788	22260	-0,0059691013760397454
22270	0,0018317002668821244	22270	0,0010720773844491967
22280	0,0045580528349415343	22280	0,0028657800405583181
22290	0,00958732981265052	22290	-0,0072302853551760539
22300	0,0032141111372149486	22300	-0,0032705945764065279
22310	0,0044137658711961483	22310	-0,005544152471256533
22320	0,0033285794388840436	22320	-0,0012404984205128004
22330	0,0022532975416891133	22330	0,0035835669539551916
22340	-0,012244625942836349	22340	0,014236786861326066
22350	-0,0015779048460374779	22350	-0,0055662312625816826
22360	-0,0059193044114107555	22360	0,012580696541094115
22370	0,0037321112827242873	22370	0,016271516218789611
22380	0,00710091025375467	22380	-0,017225770037736433
22390	-0,0092262792674244389	22390	0,0064548106585260254
22400	-0,001460169921535571	22400	-0,0035320735280676445
22410	0,011366856547981264	22410	-0,010750257013249678
22420	-0,0065715841290367848	22420	0,0084454191713698
22430	0,014443979356528709	22430	-0,0023433270686567939
22440	0,016405359629309325	22440	0,0027904255927983027
22450	0,003319760202793461	22450	-0,0068468880598919852
22460	0,010088825132294229	22460	-0,0039868458740171609
22470	-0,010337866105928724	22470	0,0050158570524162531
22480	0,0029575750950226916	22480	-0,013443330270922977
22490	-0,0041295846108102075	22490	0,017520415870393418
22500	-0,0065649166493820773	22500	-0,0029474939474340655
22510	-0,0071649916650398807	22510	-0,0068454969330812706
22520	-0,011912146970397027	22520	-0,00581080628142728
22530	-0,0014171875533025935	22530	-0,0013701926588120725
22540	0,0095046898750930347	22540	-0,0050520780440962412
22550	0,01053703557808779	22550	-0,0033703573753187956
22560	0,005522896815782349	22560	0,0014559884901817759
22570	-0,02142138484829368	22570	0,0052789531014970515
22580	0,00438654029645637	22580	-0,00573659772126059
22590	0,0076466089638844367	22590	0,0043582265410379347
22600	-0,0070395945214446884	22600	0,0026973811160840196
22610	0,0097312983907029624	22610	0,0085916408200692827
22620	-0,0035700869076303655	22620	-0,0016964068911495397
22630	-0,0018156063885277273	22630	0,0037613631906551676
22640	0,021613804851371862	22640	-0,0093811089605112339
22650	-0,010659117219372622	22650	0,0019134712341262164
22660	0,00036747666405643922	22660	-0,0049161755335769639
22670	0,0023152944443057839	22670	0,0021503042827065171
22680	-0,015803419124155508	22680	0,0057946449422658121
22690	0,0043473740509564754	22690	-0,015122202498501958
22700	-0,004541294180423182	22700	-0,0022692469227185638
22710	-0,00028893763278848417	22710	-0,0037660476024822523
22720	-0,0028389355931190585	22720	0,00784002996724292
22730	0,0022141154419849534	22730	0,0024009775329649039
22740	-0,0044572629723674678	22740	0,0054757241854993619
22750	0,0029994824688169158	22750	-0,0073337853404040849
22760	0,0061036241796785708	22760	0,0083911317812661035
22770	-0,004203387030551905	22770	0,0038412656727398486
22780	-0,0038793121587431135	22780	0,010603079148680559
22790	0,000618671090873479	22790	0,013243212493809395
22800	0,0021991773057093707	22800	0,000988734668037196
22810	0,012567608815876883	22810	-0,014632404151512277
22820	-0,0033857066291133448	22820	-0,012013415051958186
22830	-0,00069113048256094756	22830	-0,0013043290775983109
22840	0,0025630905540141953	22840	-0,007654441210101586
22850	-0,0025650223489977635	22850	-0,0042122382293315747
22860	0,00822772609073659	22860	0,0049755294544771341
22870	-0,0099717057371562137	22870	-0,0062754105180399871
22880	0,011128642250656351	22880	-0,0033137518462913323
22890	-0,0081292505423145832	22890	0,021530376972680582
22900	0,015565063858423585	22900	-0,00060401405503538092
22910	0,00068268463963279153	22910	-0,00015634316133979578
22920	-0,017001712137225348	22920	0,00049930445656178274
22930	0,0048584766967201222	22930	0,0036090372724916237
22940	-0,014890162296314879	22940	0,0038834477445282003
22950	-0,0013170819975971129	22950	-0,003647786946121937
22960	-0,00683674260385321	22960	-0,0089901652777676089
22970	-0,0049877055852906487	22970	-0,0058986751291927068
22980	0,00091267203806792946	22980	0,0041663606339121953
22990	-0,0022978238009434631	22990	0,00975621402676026
23000	0,017563419493161345	23000	0,0024242983765524347
23010	0,0080669093676581215	23010	0,00095882946794196764
23020	-0,0088960055106985549	23020	0,0026186002517470993
23030	-0,0029913424808798933	23030	0,021449516887486263
23040	-0,0085969615035207253	23040	0,0039018653313267469
23050	0,00085675905418859384	23050	-0,0068104308509936064
23060	-0,018126908666313824	23060	-0,016608762864598153
23070	-0,0030253339385801089	23070	-0,0095190096697462482
23080	-0,007701981678452611	23080	-0,0023708405632938312
23090	-0,00429225678127691	23090	-0,0074017449627190408
23100	0,0062665088379882652	23100	-0,00087065439319593642
23110	0,0055269253527123465	23110	-0,011184873852044789
23120	-0,0064464248525661991	23120	0,0050721299609046405
23130	0,003309369071823374	23130	-0,0044164502392828155
23140	0,00020174549422246341	23140	0,015888603725082641
23150	-0,0050279127538284084	23150	0,0053529457258463531
23160	0,0030577121459454083	23160	-0,00105718957893472
23170	0,0088543825682887226	23170	-0,0043140743833607435
23180	0,0066335787010657725	23180	-0,0015277397724098396
23190	-0,011114647921282795	23190	-0,00234919684902935
23200	0,013115978595838074	23200	-0,010270770039588139
23210	0,0036184162479239116	23210	-0,014434188838039997
23220	-0,015459641206931604	23220	0,01947195666158295
23230	-0,0030931022275671122	23230	-0,0045823200289626153
23240	-0,011612014884195623	23240	-0,002924416806403356
23250	0,00056774996480450147	23250	0,0010243115464279641
23260	-0,0054052746469818941	23260	-0,010085992125738212
23270	0,0082845271254902639	23270	0,0078310292651053784
23280	0,011145372047146534	23280	-0,0070928636570206857
23290	-0,012243036179839115	23290	-0,00518714037610763
23300	-0,0096984498273837236	23300	0,011115722312753889
23310	-0,0085910892635142344	23310	0,0019099250157930659
23320	-0,0047605385537771187	23320	-0,0070803890438009363
23330	0,0090631433654187847	23330	-0,017311616187214697
23340	0,0051435643037429724	23340	0,0029508895976553466
23350	0,0096518110985401567	23350	0,0010930097104400584
23360	0,0059426570565845292	23360	-0,0080704320759362371
23370	-0,0041546829299218147	23370	-0,0039158499886141123
23380	-0,010952580577504433	23380	-0,00744108308194282
23390	-0,010089683414588845	23390	-0,031359775422793432
23400	0,00019880303342552984	23400	0,014358123640212248
23410	-0,012264830599215744	23410	-0,008310482333352881
23420	-0,013092417944790567	23420	0,0027129584425081613
23430	0,0050162867360710765	23430	-0,010582859906239238
23440	0,00089016620473223991	23440	-0,0083408452468652413
23450	-0,000971599541827475	23450	-0,0012018746976573344
23460	0,011832547808387883	23460	0,0061102955231279515
23470	0,00090340811743321329	23470	-0,0072958303662100984
23480	0,013499273857575461	23480	-0,0063463597531220007
23490	0,00074707950172597229	23490	-0,0038984061300576878
23500	0,012190919367442207	23500	-0,0095408444344478524
23510	-0,0088772319457193789	23510	-0,00878407314236321
23520	-0,01040709375447257	23520	-0,0044906192147103376
23530	-0,003401550833959854	23530	-0,0047525943388108333
23540	-0,01488631151274324	23540	-0,0099994011163504256
23550	-0,0056377267197210267	23550	-0,0049770814164550575
23560	0,012624241781930803	23560	0,0037844615993646289
23570	0,0013820189866330839	23570	0,0063489612006661462
23580	0,0093165196032403245	23580	0,0066140851903295373
23590	-0,00713122171521314	23590	0,0093802611276282109
23600	-0,0034993021999593118	23600	0,0015963665449595724
23610	0,0018833715221296175	23610	-0,013577841718096407
23620	0,008924611174301756	23620	-0,0063815419834764089
23630	0,01497805860048902	23630	-0,022689109234599984
23640	-0,014078933078451298	23640	0,014609749090333373
23650	-0,005632077457489437	23650	0,0063355447152618509
23660	0,0040190372926320432	23660	-0,026657812987225266
23670	-0,00886719823112435	23670	0,0098103929646705373
23680	0,0038422555230063155	23680	-0,002720554079873348
23690	-0,006269001694598356	23690	0,0048189789100890326
23700	-0,0017011501490190614	23700	-0,003807370437377122
23710	0,0016145230503969111	23710	-0,013010757865503294
23720	-0,0082767862848535656	23720	0,0029216438534918525
23730	0,0033225752152595718	23730	-0,0030524774132846132
23740	-0,0016098721752933953	23740	-0,0060107614968812955
23750	0,00872582734348168	23750	-0,0068191945876400033
23760	-0,0056718639410719271	23760	0,0018230790391450598
23770	0,004647336823725208	23770	-0,00017182389204730347
23780	0,0057507336198072256	23780	-0,00050659779159311648
23790	-0,0061918192473727493	23790	-0,009241576150348315
23800	-0,0010692246396018367	23800	-0,0010775370553074619
23810	-0,010640403194001745	23810	0,0016554929881617022
23820	-0,00052667471626683044	23820	0,0073036822176749455
23830	-0,011416570263288602	23830	-0,013594602804119895
23840	-0,010758131965858351	23840	-0,0017649400716650738
23850	0,0076587717707961951	23850	-0,0067081385531070825
23860	-0,00089054641354510634	23860	-0,0047077156909975468
23870	-0,0061286379831435563	23870	0,012254306806973985
23880	-0,012334535009104993	23880	-0,0095902430153644476
23890	0,003201736939334033	23890	0,0014778187162613839
23900	0,0059707884013993967	23900	-0,0071067889139658936
23910	-0,0049337886893782348	23910	-0,00096830006892052506
23920	0,011751077727208886	23920	-0,0037171062188375713
23930	0,0053704321239025684	23930	-0,0051950764736886351
23940	-0,0053493069209433978	23940	0,0029207398952837264
23950	0,0014829296952434327	23950	0,013367897151367202
23960	0,0060883468615488944	23960	0,00015825485113234048
23970	0,0082246324206543681	23970	0,0083382979353738979
23980	-0,0075598888900397674	23980	-0,014679121149232498
23990	-0,0040029746753271382	23990	0,00077934600820097331
24000	0,0035029418336553131	24000	-0,010727781267749773
24010	0,0035554454849337906	24010	-0,00998096161430183
24020	0,0069432966145138442	24020	0,0057675430037900759
24030	-0,0014500922971785661	24030	0,0059265758916407837
24040	-0,0040808130306334645	24040	-0,0032503688479410767
24050	0,00061653420418415533	24050	0,00084842916711031879
24060	-0,0038046582030106016	24060	-0,0064839281803001133
24070	-0,0052811056226730246	24070	0,018450604581127919
24080	-0,0056579663518641484	24080	-0,002361006060562781
24090	-0,0014226906924383579	24090	0,0029585525397403732
24100	0,00402890519006888	24100	-0,011836942683460788
24110	-0,016132212637308144	24110	-0,017784672893715204
24120	0,010768288186452131	24120	-0,0017692601666757647
24130	0,0024915810425343281	24130	-0,011305129893628503
24140	-0,00589041292528599	24140	0,012040126831176654
24150	0,010059880443802242	24150	0,00019399712526291845
24160	-0,0074801095419384607	24160	0,0066157043600273344
24170	-0,013168211910573118	24170	0,0043636556954142949
24180	0,0047477672912145065	24180	0,005376587323365105
24190	0,011879629547619541	24190	-0,0050034603633727212
24200	-0,00341755948954233	24200	0,0031160675404893145
24210	0,00023896157533604255	24210	-0,011758070144940413
24220	0,0062644945510976352	24220	0,0058551864823292027
24230	0,016470694395524	24230	0,00024842505255916257
24240	-0,011533357411141108	24240	-0,0048794097221965538
24250	0,015684697123395677	24250	-0,0087216316634388755
24260	0,0097817868662739525	24260	-0,00948143011723581
24270	-0,00041059436200229215	24270	0,0061660058473862666
24280	-0,0055360258485652155	24280	0,0060277966607288312
24290	0,0011538450465207041	24290	0,0028590510417996493
24300	0,0025522319468347441	24300	0,0089618858318758453
24310	0,0036292626493600075	24310	0,021275381688727696
24320	0,00092889316908292027	24320	0,013441335690763941
24330	0,011144270964603681	24330	-0,0060597213599667063
24340	0,0022776837290644151	24340	-0,0057947601852636425
24350	-0,0072634210066998914	24350	-0,0062731236002994345
24360	-0,016875305252687933	24360	-0,0026727131260212882
24370	0,011287682156224095	24370	-0,0054329612612634163
24380	0,0024217046617451281	24380	-0,0053785756205438967
24390	0,0052314216167743816	24390	0,00043661500688101329
24400	0,0088576055450759333	24400	0,0046384162848001134
