Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

1720	-0,06467232693194272	1720	119,69879115043574	1720	0,15633707271494723	1720	120	1720	0	1720	0
1730	-0,051697966131335017	1730	119,69846310993178	1730	0,37610687310647412	1730	120	1730	0	1730	0
1740	-0,056828347027339979	1740	119,69817344861586	1740	0,10272527375239793	1740	120	1740	0	1740	0
1750	-0,053495622866547979	1750	119,70037775398467	1750	0,24183894100646403	1750	120	1750	0	1750	0
1760	-0,060268705573805419	1760	119,69908243204968	1760	0,2784357334559206	1760	120	1760	0	1760	0
1770	-0,059275150840895977	1770	119,69775730222713	1770	-0,19935077467389162	1770	120	1770	0	1770	0
1780	-0,056408770386801921	1780	119,69900662494528	1780	-0,39196816479463192	1780	120	1780	0	1780	0
1790	-0,059982322196773651	1790	119,69657362083471	1790	-0,331281057293768	1790	120	1790	0	1790	0
1800	-0,070799935577877462	1800	119,69441672074458	1800	-0,34876035689697743	1800	120	1800	0	1800	0
1810	-0,054526552521412579	1810	119,69683549791643	1810	0,0524814262265256	1810	120	1810	0	1810	0
1820	-0,0618946683260168	1820	119,69809973780588	1820	-0,45035964477209145	1820	120	1820	0	1820	0
1830	-0,061713988751340459	1830	119,69734033926451	1830	-0,50751949937263063	1830	120	1830	0	1830	0
1840	-0,063573508713372889	1840	119,69885482337797	1840	-0,11482108562535798	1840	120	1840	0	1840	0
1850	-0,056342385437460181	1850	119,70080697007091	1850	-0,34099358016208448	1850	120	1850	0	1850	0
1860	-0,059624967885757323	1860	119,6984005376101	1860	-0,41706107516803975	1860	120	1860	0	1860	0
1870	-0,047439655481322264	1870	119,700568758339	1870	0,38951825194654055	1870	120	1870	0	1870	0
1880	-0,054228278087424114	1880	119,6997379701232	1880	0,340735066787268	1880	120	1880	0	1880	0
1890	-0,0585475340456127	1890	119,70064141815105	1890	-0,11919626484903872	1890	120	1890	0	1890	0
1900	-0,055654486683463233	1900	119,70093714680955	1900	-0,21519750755232181	1900	120	1900	0	1900	0
1910	-0,050260927966428247	1910	119,69830595092019	1910	-0,034715691351848155	1910	120	1910	0	1910	0
1920	-0,061693490784561586	1920	119,6972843410871	1920	-0,35363272387214928	1920	120	1920	0	1920	0
1930	-0,054816765106602591	1930	119,69818186708345	1930	0,26767620173374812	1930	120	1930	0	1930	0
1940	-0,057505954378968605	1940	119,69616902678378	1940	-0,11283423248384233	1940	120	1940	0	1940	0
1950	-0,053893056177684161	1950	119,6969498049327	1950	-0,12718044066901513	1950	120	1950	0	1950	0
1960	-0,052986262577635918	1960	119,69685028636597	1960	0,094592805159006935	1960	120	1960	0	1960	0
1970	-0,0632538253068992	1970	119,69544783982742	1970	-0,3702195046009828	1970	120	1970	0	1970	0
1980	-0,061827641142844281	1980	119,69586704141742	1980	-0,4875958302597132	1980	120	1980	0	1980	0
1990	-0,0660431574899713	1990	119,69627063415319	1990	-0,24607977652569057	1990	120	1990	0	1990	0
2000	-0,0537306884637137	2000	119,69878526646977	2000	0,36230006897680522	2000	120	2000	0	2000	0
2010	-0,058125702012990291	2010	119,69852790681976	2010	0,15163337177367889	2010	120	2010	0	2010	0
2020	-0,060389375843932516	2020	119,69748319547887	2020	-0,38836950765445821	2020	120	2020	0	2020	0
2030	-0,0638389433669914	2030	119,69584693276617	2030	-0,020180518030670343	2030	120	2030	0	2030	0
2040	-0,05970119213173683	2040	119,69674583720321	2040	-0,14907718152349686	2040	120	2040	0	2040	0
2050	-0,057607264467786114	2050	119,69659382682848	2050	0,064905366597541647	2050	120	2050	0	2050	0
2060	-0,062262255250543672	2060	119,69758746518936	2060	-0,19385612992200191	2060	120	2060	0	2060	0
2070	-0,049697461795803324	2070	119,70058592481186	2070	0,53317579618579858	2070	120	2070	0	2070	0
2080	-0,060181881944044655	2080	119,70185389363928	2080	0,019339867635727356	2080	120	2080	0	2080	0
2090	-0,059283077920141758	2090	119,70255468069132	2090	0,044745934234321334	2090	120	2090	0	2090	0
2100	-0,06264064783177066	2100	119,69801294377753	2100	-0,948413456626817	2100	120	2100	0	2100	0
2110	-0,05425918097965398	2110	119,69900380021933	2110	0,24447092210994575	2110	120	2110	0	2110	0
2120	-0,055262481405415509	2120	119,69762647950894	2120	0,38317531987090792	2120	120	2120	0	2120	0
2130	-0,057982218000721404	2130	119,69835995559605	2130	0,37585503512687979	2130	120	2130	0	2130	0
2140	-0,059310716752777805	2140	119,69966824026605	2140	-0,215471205031314	2140	120	2140	0	2140	0
2150	-0,058090790874720237	2150	119,70034036757127	2150	0,43792036061404738	2150	120	2150	0	2150	0
2160	-0,054545936621113754	2160	119,70077685615762	2160	0,3115034924762683	2160	120	2160	0	2160	0
2170	-0,063074717020842663	2170	119,6991768741533	2170	0,0876204282494949	2170	120	2170	0	2170	0
2180	-0,047787901844403562	2180	119,69931526929629	2180	0,21673888069312511	2180	120	2180	0	2180	0
2190	-0,048709478471373413	2190	119,69904805480199	2190	0,60685165755905424	2190	120	2190	0	2190	0
2200	-0,05626953459194535	2200	119,69771245869691	2200	-0,037348991375920265	2200	120	2200	0	2200	0
2210	-0,056542103225253	2210	119,69841532907276	2210	0,42684517809261507	2210	120	2210	0	2210	0
2220	-0,054121445349358227	2220	119,70069135351461	2220	-0,23830684284466178	2220	120	2220	0	2220	0
2230	-0,050539912742952192	2230	119,70085289599676	2230	0,79392213432434378	2230	120	2230	0	2230	0
2240	-0,055204414067758563	2240	119,70282456279449	2240	0,31972838051745717	2240	120	2240	0	2240	0
2250	-0,066387252310250222	2250	119,69798011464685	2250	-0,680811381813711	2250	120	2250	0	2250	0
2260	-0,057989033404742832	2260	119,69797024736961	2260	-0,065065024674773417	2260	120	2260	0	2260	0
2270	-0,0580650321301472	2270	119,69647063277857	2270	-0,34579419585712551	2270	120	2270	0	2270	0
2280	-0,062689046476921584	2280	119,69464408745006	2280	-0,021256008316268088	2280	120	2280	0	2280	0
2290	-0,066818267738897083	2290	119,69446505368003	2290	-0,80682619721156279	2290	120	2290	0	2290	0
2300	-0,047340477105888012	2300	119,69643618512822	2300	0,64027465554378737	2300	120	2300	0	2300	0
2310	-0,059370963901242621	2310	119,69764995361298	2310	0,15076523431259079	2310	120	2310	0	2310	0
2320	-0,056680679667673588	2320	119,69873779845698	2320	-0,23793133810924949	2320	120	2320	0	2320	0
2330	-0,0596894630169507	2330	119,69648037424351	2330	0,036151784448506141	2330	120	2330	0	2330	0
2340	-0,051045431859528811	2340	119,70127468016	2340	0,39764626138750203	2340	120	2340	0	2340	0
2350	-0,0655237688345566	2350	119,69816156931853	2350	-0,82778928505041649	2350	120	2350	0	2350	0
2360	-0,057270846722520079	2360	119,69930802535849	2360	-0,30557422610670038	2360	120	2360	0	2360	0
2370	-0,053997148977032526	2370	119,69737975337915	2370	0,074892068585845323	2370	120	2370	0	2370	0
2380	-0,053574086590922762	2380	119,69730754785887	2380	0,042898292058007492	2380	120	2380	0	2380	0
2390	-0,05673904202348929	2390	119,69776672537107	2390	-0,02999461848571025	2390	120	2390	0	2390	0
2400	-0,052111209892735808	2400	119,69938514878889	2400	0,098407681282436987	2400	120	2400	0	2400	0
2410	-0,059269977851686771	2410	119,6991413688958	2410	0,032909946410328073	2410	120	2410	0	2410	0
2420	-0,0549291203999541	2420	119,70027286191211	2420	0,16266256766938045	2420	120	2420	0	2420	0
2430	-0,053270547404351942	2430	119,70195148091365	2430	0,26730026452101552	2430	120	2430	0	2430	0
2440	-0,055614832146164438	2440	119,69885154377269	2440	0,024757016966739459	2440	120	2440	0	2440	0
2450	-0,059339835581354923	2450	119,69862661504261	2450	0,0554833983640281	2450	120	2450	0	2450	0
2460	-0,060660482180021881	2460	119,69979513318306	2460	0,300391406656043	2460	120	2460	0	2460	0
2470	-0,062920676915307575	2470	119,69680865930802	2470	-0,60831233092963777	2470	120	2470	0	2470	0
2480	-0,058829627249657832	2480	119,69850480893091	2480	0,048549105126992648	2480	120	2480	0	2480	0
2490	-0,062573388647545566	2490	119,69765392733521	2490	-0,512486429027007	2490	120	2490	0	2490	0
2500	-0,052869006907294958	2500	119,6972179643445	2500	0,32817722072122391	2500	120	2500	0	2500	0
2510	-0,066437674579511247	2510	119,69582275754755	2510	-0,528572789170757	2510	120	2510	0	2510	0
2520	-0,053148632180831747	2520	119,69642530069791	2520	-0,073312135557457914	2520	120	2520	0	2520	0
2530	-0,062018892022222875	2530	119,69773979154245	2530	-0,74095442641249376	2530	120	2530	0	2530	0
2540	-0,052450624942060986	2540	119,69836309123484	2540	0,62238800617754286	2540	120	2540	0	2540	0
2550	-0,063854870443823417	2550	119,69890429843578	2550	0,18447633079506176	2550	120	2550	0	2550	0
2560	-0,056949856689886266	2560	119,7011666495914	2560	0,066146362934088959	2560	120	2560	0	2560	0
2570	-0,052380439429566536	2570	119,69914631063239	2570	0,61594810990466731	2570	120	2570	0	2570	0
2580	-0,063972791353757275	2580	119,697212929518	2580	0,36714643550157644	2580	120	2580	0	2580	0
2590	-0,057046308221296582	2590	119,69898889600218	2590	-0,014493502086442595	2590	120	2590	0	2590	0
2600	-0,055371400643415079	2600	119,69922723077708	2600	-0,34670332546732385	2600	120	2600	0	2600	0
2610	-0,054895726762999843	2610	119,69912896327242	2610	-0,14117236467069619	2610	120	2610	0	2610	0
2620	-0,056824628933098704	2620	119,70034521842632	2620	0,67785864012559838	2620	120	2620	0	2620	0
2630	-0,05963693203001956	2630	119,69825014269787	2630	-0,0020957972526294277	2630	120	2630	0	2630	0
2640	-0,055878174544048323	2640	119,69920283850775	2640	0,067095841080918858	2640	120	2640	0	2640	0
2650	-0,060621741802645325	2650	119,6989260136864	2650	0,66392564985802083	2650	120	2650	0	2650	0
2660	-0,053102879937368723	2660	119,699774669746	2660	0,11587831984445435	2660	120	2660	0	2660	0
2670	-0,056343273217812975	2670	119,69825254783385	2670	0,0792007876031981	2670	120	2670	0	2670	0
2680	-0,056669569213037466	2680	119,69900107810413	2680	0,11822140683554525	2680	120	2680	0	2680	0
2690	-0,06558157123764663	2690	119,69658919744431	2690	-0,36995737593452271	2690	120	2690	0	2690	0
2700	-0,058573171736913433	2700	119,69999534973159	2700	0,27047139693362143	2700	120	2700	0	2700	0
2710	-0,063776716578097387	2710	119,69738502445482	2710	0,16826508246725336	2710	120	2710	0	2710	0
2720	-0,0572482235623429	2720	119,69663197294126	2720	-0,48437345377102509	2720	120	2720	0	2720	0
2730	-0,066685072895072889	2730	119,69673196104975	2730	-0,1351167741782715	2730	120	2730	0	2730	0
2740	-0,059037321826049788	2740	119,69868030338685	2740	0,23713745662850252	2740	120	2740	0	2740	0
2750	-0,06915610129716615	2750	119,69668365770639	2750	-0,74436415420669511	2750	120	2750	0	2750	0
2760	-0,0578266334667652	2760	119,69778844499052	2760	0,094254846889920918	2760	120	2760	0	2760	0
2770	-0,06533685379869579	2770	119,69709614203511	2770	-0,29877401844784157	2770	120	2770	0	2770	0
2780	-0,066325396860738878	2780	119,69735082055929	2780	-0,174671986639677	2780	120	2780	0	2780	0
2790	-0,051037378500119669	2790	119,69948367980696	2790	0,17722514261698996	2790	120	2790	0	2790	0
2800	-0,043796630997977211	2800	119,70036791102726	2800	0,64693348253523808	2800	120	2800	0	2800	0
2810	-0,032490025957616617	2810	119,69915294014321	2810	0,15142437146312437	2810	120	2810	0	2810	0
2820	-0,04046022418262249	2820	119,70059974769087	2820	0,42553824433690468	2820	120	2820	0	2820	0
2830	-0,046400704092785586	2830	119,69951095957244	2830	-0,21871028543467422	2830	120	2830	0	2830	0
2840	-0,063202611560826474	2840	119,69799279021265	2840	-0,30663177688792981	2840	120	2840	0	2840	0
2850	-0,079514085116913324	2850	119,69751502183	2850	0,13623914451986302	2850	120	2850	0	2850	0
2860	-0,095278651843542866	2860	119,69271283948659	2860	-0,44646889392678857	2860	120	2860	0	2860	0
2870	-0,086436761611647	2870	119,69582148717193	2870	0,11480172288912177	2870	120	2870	0	2870	0
2880	-0,088384383211518744	2880	119,69429846622232	2880	0,65910771806471957	2880	120	2880	0	2880	0
2890	-0,093063056138030467	2890	119,69262095113852	2890	-0,93247207464893578	2890	120	2890	0	2890	0
2900	-0,082299683463754075	2900	119,69514324588293	2900	1,3148216349237387	2900	120	2900	0	2900	0
2910	-0,080637455139585687	2910	119,6919153174299	2910	-1,0041710608008649	2910	120	2910	0	2910	0
2920	-0,077337842877336124	2920	119,69617501264926	2920	-0,16595954496161958	2920	120	2920	0	2920	0
2930	-0,067823211986209692	2930	119,69726579367438	2930	-0,21956723683595203	2930	120	2930	0	2930	0
2940	-0,070510536058986537	2940	119,69752894643412	2940	-0,63742770237189306	2940	120	2940	0	2940	0
2950	-0,051968621098548627	2950	119,7017837400455	2950	0,080884152417417948	2950	120	2950	0	2950	0
2960	-0,064241817894883813	2960	119,69995301862807	2960	0,24709893771216385	2960	120	2960	0	2960	0
2970	-0,047823603623765747	2970	119,70159877414528	2970	0,87876293948611217	2970	120	2970	0	2970	0
2980	-0,064494709774554057	2980	119,69699763989189	2980	-0,36040744145156378	2980	120	2980	0	2980	0
2990	-0,061980074757864087	2990	119,69643239568501	2990	0,028984051160263258	2990	120	2990	0	2990	0
3000	-0,064607395439493259	3000	119,69976487993527	3000	-0,10643267489890634	3000	120	3000	0	3000	0
3010	-0,073332483451578237	3010	119,69608294398138	3010	0,45290187015416017	3010	120	3010	0	3010	0
3020	-0,06534343127524829	3020	119,69847988849931	3020	0,75831174984975336	3020	120	3020	0	3020	0
3030	-0,070207655399130542	3030	119,6943112221802	3030	-0,27431563058635788	3030	120	3030	0	3030	0
3040	-0,064506951178385272	3040	119,69662677933478	3040	-0,033066239216926474	3040	120	3040	0	3040	0
3050	-0,076119640602857169	3050	119,69639574160689	3050	-0,22733790904668336	3050	120	3050	0	3050	0
3060	-0,064725649354735668	3060	119,6953543065155	3060	-0,24020159342017672	3060	120	3060	0	3060	0
3070	-0,062223936006798035	3070	119,69885157653378	3070	-0,17948991660258037	3070	120	3070	0	3070	0
3080	-0,064465000337100148	3080	119,69575570885546	3080	-0,4482434950666887	3080	120	3080	0	3080	0
3090	-0,057618689612579134	3090	119,69728357868392	3090	0,045258519826874635	3090	120	3090	0	3090	0
3100	-0,06117444839711389	3100	119,69991808456665	3100	0,21390664858975889	3100	120	3100	0	3100	0
3110	-0,055333606057851939	3110	119,7005853903385	3110	0,59978475978739465	3110	120	3110	0	3110	0
3120	-0,0627239373600129	3120	119,69915840705073	3120	0,92706733858706958	3120	120	3120	0	3120	0
3130	-0,063032134167418846	3130	119,69783657236144	3130	0,17489960154799361	3130	120	3130	0	3130	0
3140	-0,058505754372779592	3140	119,69656484240731	3140	0,27838754657407622	3140	120	3140	0	3140	0
3150	-0,058253176134842904	3150	119,69874561645497	3150	0,816130754763345	3150	120	3150	0	3150	0
3160	-0,054166359542586542	3160	119,70001087323777	3160	1,2723279565165406	3160	120	3160	0	3160	0
3170	-0,056646891980795276	3170	119,70202081278019	3170	1,1734224611468549	3170	120	3170	0	3170	0
3180	-0,071774510862621488	3180	119,69663596945603	3180	0,12490398119971014	3180	120	3180	0	3180	0
3190	-0,055424530265019686	3190	119,69812041621418	3190	-0,18925121693446306	3190	120	3190	0	3190	0
3200	-0,073820353476254347	3200	119,69715084905457	3200	1,0329221770138743	3200	120	3200	0	3200	0
3210	-0,05321124837739663	3210	119,69902102897744	3210	0,7758117350790803	3210	120	3210	0	3210	0
3220	-0,068079298889474948	3220	119,70075822794536	3220	0,40395797003568135	3220	120	3220	0	3220	0
3230	-0,0591533544244863	3230	119,69979333383158	3230	1,1944343267287745	3230	120	3230	0	3230	0
3240	-0,05525551526975947	3240	119,69936757958352	3240	-0,64863761813082421	3240	120	3240	0	3240	0
3250	-0,059973053587357578	3250	119,70029594250227	3250	-0,0625054990097606	3250	120	3250	0	3250	0
3260	-0,055579246066246833	3260	119,69867134044463	3260	0,4678461579686386	3260	120	3260	0	3260	0
3270	-0,075115914727120217	3270	119,69494892991527	3270	-0,33842544145182807	3270	120	3270	0	3270	0
3280	-0,059623370723991473	3280	119,69790906557456	3280	-0,32816839886360338	3280	120	3280	0	3280	0
3290	-0,06548800405808	3290	119,69641440427076	3290	-0,45214404133615649	3290	120	3290	0	3290	0
3300	-0,079012922519031692	3300	119,69773150165462	3300	0,659056192306612	3300	120	3300	0	3300	0
3310	-0,063707038836915517	3310	119,69687523646573	3310	0,20544529640423914	3310	120	3310	0	3310	0
3320	-0,076824431457278783	3320	119,69407969113645	3320	-0,97760496154009324	3320	120	3320	0	3320	0
3330	-0,066648075649790514	3330	119,69881043774629	3330	-0,16544013163213794	3330	120	3330	0	3330	0
3340	-0,0713453941316605	3340	119,69794176275494	3340	-0,6125822627429004	3340	120	3340	0	3340	0
3350	-0,0507514609295955	3350	119,70206581707635	3350	1,0647565530851362	3350	120	3350	0	3350	0
3360	-0,06481966369401776	3360	119,69679621340747	3360	-0,43770015512053595	3360	120	3360	0	3360	0
3370	-0,051203568904506704	3370	119,70137172667324	3370	1,0248792599331655	3370	120	3370	0	3370	0
3380	-0,068352287814664237	3380	119,69710668605636	3380	0,75310420272878531	3380	120	3380	0	3380	0
3390	-0,059915780995278091	3390	119,69864801435591	3390	1,2061356677191313	3390	120	3390	0	3390	0
3400	-0,0675551637786967	3400	119,69637582621996	3400	-0,85875092896711236	3400	120	3400	0	3400	0
3410	-0,065139283618312949	3410	119,69666041384279	3410	0,10695020119529865	3410	120	3410	0	3410	0
3420	-0,055125134245581089	3420	119,69931921224661	3420	0,73721813687083881	3420	120	3420	0	3420	0
3430	-0,0616600127731322	3430	119,69660443701609	3430	0,13168030778045115	3430	120	3430	0	3430	0
3440	-0,056132881411445935	3440	119,70064492892618	3440	0,58344579664737273	3440	120	3440	0	3440	0
3450	-0,062780595436525255	3450	119,69889253556437	3450	-0,09118720206335286	3450	120	3450	0	3450	0
3460	-0,065291420310593817	3460	119,69842548033707	3460	-0,32722397033267381	3460	120	3460	0	3460	0
3470	-0,067606685797002811	3470	119,69825996549263	3470	-0,56347224483395741	3470	120	3470	0	3470	0
3480	-0,070739467162647118	3480	119,6976407359699	3480	-0,18357195983098387	3480	120	3480	0	3480	0
3490	-0,059366275044692676	3490	119,69675240389012	3490	0,17045389432088048	3490	120	3490	0	3490	0
3500	-0,060684802727843504	3500	119,69968297919317	3500	-0,013297288632391158	3500	120	3500	0	3500	0
3510	-0,043955424545885205	3510	119,7019690483427	3510	1,185978521035568	3510	120	3510	0	3510	0
3520	-0,071959969605032148	3520	119,69385433918751	3520	-0,67437504897984391	3520	120	3520	0	3520	0
3530	-0,071201066485298573	3530	119,69629057231856	3530	-0,33511764143789347	3530	120	3530	0	3530	0
3540	-0,060037463062357313	3540	119,69542311396948	3540	-0,35273407552282654	3540	120	3540	0	3540	0
3550	-0,063209942098835042	3550	119,69789902024634	3550	0,098353486114481525	3550	120	3550	0	3550	0
3560	-0,066072982048974632	3560	119,69586268263898	3560	-0,32830355643587511	3560	120	3560	0	3560	0
3570	-0,065729164695722569	3570	119,69765759812141	3570	-0,40226241626806825	3570	120	3570	0	3570	0
3580	-0,055919157098638858	3580	119,69878934104291	3580	0,25936216925902866	3580	120	3580	0	3580	0
3590	-0,062222735077197187	3590	119,69735776932456	3590	-0,27609469873014109	3590	120	3590	0	3590	0
3600	-0,0669179984630799	3600	119,6990818830898	3600	-0,05418454799485737	3600	120	3600	0	3600	0
3610	-0,064658019052506122	3610	119,69904782328528	3610	0,44170514844646358	3610	120	3610	0	3610	0
3620	-0,054495109788008082	3620	119,69950121348248	3620	-0,0025145421240248961	3620	120	3620	0	3620	0
3630	-0,066997789996562029	3630	119,69624542390015	3630	-0,65980082365703407	3630	120	3630	0	3630	0
3640	-0,066658543529303241	3640	119,69668056272215	3640	-1,032069627377262	3640	120	3640	0	3640	0
3650	-0,050967234220171659	3650	119,69796894092639	3650	0,3163460692666431	3650	120	3650	0	3650	0
3660	-0,069235210303394384	3660	119,69435521180331	3660	-0,1769621897997449	3660	120	3660	0	3660	0
3670	-0,064579293016426939	3670	119,69748979602117	3670	-0,27833943942216421	3670	120	3670	0	3670	0
3680	-0,06621509378160248	3680	119,6961524782774	3680	0,097716511504925926	3680	120	3680	0	3680	0
3690	-0,073855898409406512	3690	119,69706604541602	3690	-0,30666967038774107	3690	120	3690	0	3690	0
3700	-0,0714195650757149	3700	119,69802004151497	3700	-0,14307172055628847	3700	120	3700	0	3700	0
3710	-0,067121950176225756	3710	119,69597922525006	3710	-0,1723072039506518	3710	120	3710	0	3710	0
3720	-0,047428472796308255	3720	119,70146466908932	3720	1,3990124101801449	3720	120	3720	0	3720	0
3730	-0,054465294087125013	3730	119,7016927763806	3730	0,71676118544077516	3730	120	3730	0	3730	0
3740	-0,042382648255872672	3740	119,70086027992471	3740	0,65448975359494421	3740	120	3740	0	3740	0
3750	-0,065542327094090386	3750	119,70004422648661	3750	0,1200007720691276	3750	120	3750	0	3750	0
3760	-0,065367276169731453	3760	119,69565475905256	3760	0,19582687145517191	3760	120	3760	0	3760	0
3770	-0,061805544894252738	3770	119,69920334683201	3770	0,75758153259177585	3770	120	3770	0	3770	0
3780	-0,066399051817418536	3780	119,70008558705463	3780	0,33352350494113475	3780	120	3780	0	3780	0
3790	-0,054690952441294474	3790	119,69858860143467	3790	0,70474009852544817	3790	120	3790	0	3790	0
3800	-0,061363076288894806	3800	119,69958983291195	3800	0,45951721980246774	3800	120	3800	0	3800	0
3810	-0,063570673247533585	3810	119,69435449074761	3810	-0,26167396893950517	3810	120	3810	0	3810	0
3820	-0,0728187461914621	3820	119,69646290433037	3820	-0,49953856256642043	3820	120	3820	0	3820	0
3830	-0,072228931680961228	3830	119,69683191703618	3830	-0,50918595962272617	3830	120	3830	0	3830	0
3840	-0,0550230462728679	3840	119,70057664031859	3840	0,20760797879243098	3840	120	3840	0	3840	0
3850	-0,063473563327800533	3850	119,69981367813516	3850	0,16691105342718743	3850	120	3850	0	3850	0
3860	-0,063018016402907773	3860	119,69744075004398	3860	-0,137822762091297	3860	120	3860	0	3860	0
3870	-0,062717537346037772	3870	119,69764945177438	3870	0,26681985618043236	3870	120	3870	0	3870	0
3880	-0,05718567885803838	3880	119,6985695310469	3880	-0,16759765979931432	3880	120	3880	0	3880	0
3890	-0,057126526471082115	3890	119,69780313745076	3890	-0,038146394417415075	3890	120	3890	0	3890	0
3900	-0,078206086648010986	3900	119,69623736580948	3900	-0,41438318567598609	3900	120	3900	0	3900	0
3910	-0,066121353502795258	3910	119,69742614122457	3910	-0,41355572384071915	3910	120	3910	0	3910	0
3920	-0,072373573778874975	3920	119,69519208683064	3920	0,12202260064785386	3920	120	3920	0	3920	0
3930	-0,0735341428520312	3930	119,69599007755772	3930	-0,29152917147480217	3930	120	3930	0	3930	0
3940	-0,051749571106968623	3940	119,70187752672278	3940	0,4136663142971877	3940	120	3940	0	3940	0
3950	-0,059956742104282174	3950	119,69878570876223	3950	0,51197663226952894	3950	120	3950	0	3950	0
3960	-0,065867502796815247	3960	119,69882619726158	3960	0,11510429999978475	3960	120	3960	0	3960	0
3970	-0,049414168367560005	3970	119,70229305005017	3970	1,3553870015813974	3970	120	3970	0	3970	0
3980	-0,067293249749639919	3980	119,69513873766296	3980	-0,910331776387737	3980	120	3980	0	3980	0
3990	-0,059036929712076608	3990	119,70046307729091	3990	0,40146980298392965	3990	120	3990	0	3990	0
4000	-0,058904747040477413	4000	119,70133092141877	4000	1,1191016873215294	4000	120	4000	0	4000	0
4010	-0,07459023012839075	4010	119,69375986393027	4010	-0,21576727221293285	4010	120	4010	0	4010	0
4020	-0,044819996904105076	4020	119,70106178733263	4020	0,25820259450485589	4020	120	4020	0	4020	0
4030	-0,063305564250958749	4030	119,69582165979243	4030	-0,54962447950378768	4030	120	4030	0	4030	0
4040	-0,058273449081093338	4040	119,69926972821101	4040	0,50657989756048494	4040	120	4040	0	4040	0
4050	-0,065838903983797534	4050	119,69773921922749	4050	0,5881635851818301	4050	120	4050	0	4050	0
4060	-0,067736614618185143	4060	119,69667010021547	4060	0,24324918109656296	4060	120	4060	0	4060	0
4070	-0,060724011485916579	4070	119,6989008127361	4070	0,94474893059804321	4070	120	4070	0	4070	0
4080	-0,0776717156067597	4080	119,69445580203417	4080	-0,16715300939008199	4080	119,69536100009627	4080	-0,07578962320555177	4080	0
4090	-0,069313185518239923	4090	119,69615997763812	4090	-0,034567796563932204	4090	119,69536100009627	4090	-0,07578962320555177	4090	0
4100	-0,075279814853502727	4100	119,69657030542004	4100	-0,72137640104885259	4100	119,69536100009627	4100	-0,07578962320555177	4100	0
4110	-0,074200790776189171	4110	119,69757654754717	4110	-0,33419505698895191	4110	119,69536100009627	4110	-0,07578962320555177	4110	0
4120	-0,078566778406402735	4120	119,69411340978691	4120	0,082199019311404775	4120	119,69536100009627	4120	-0,07578962320555177	4120	0
4130	-0,080714432086786025	4130	119,69304786487081	4130	0,043533606863968954	4130	119,69536100009627	4130	-0,07578962320555177	4130	0
4140	-0,080274006531545011	4140	119,69480938684364	4140	0,99868336310041117	4140	119,69536100009627	4140	-0,07578962320555177	4140	0
4150	-0,070234941311686228	4150	119,69660859087462	4150	0,78034099986535543	4150	119,69536100009627	4150	-0,07578962320555177	4150	0
4160	-0,086353924596781165	4160	119,69095319540671	4160	-0,78911073668613319	4160	119,69536100009627	4160	-0,07578962320555177	4160	0
4170	-0,071646603703563919	4170	119,69561108429215	4170	0,70941994223823535	4170	119,69536100009627	4170	-0,07578962320555177	4170	0
